City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
366,caleta de carquin,-11.0925,-77.6267,21.33,73,36,4.02,PE,1697212897
367,mtwara,-10.2667,40.1833,25.18,81,85,3.75,TZ,1697212698
368,tobelo,1.7284,128.0095,26.94,82,43,0.43,ID,1697212897
369,batang,-6.4846,110.7083,27.54,71,92,2.99,ID,1697212897
370,valparaiso,-33.0393,-71.6273,24.13,44,0,5.14,CL,1697212808
371,tiquipaya,-17.3382,-66.2189,27.4,19,75,2.06,BO,1697212897
372,yelizovo,53.1873,158.3805,3.78,100,75,1.0,RU,1697212898
373,ayorou,14.7308,0.9174,39.78,12,27,4.67,NE,1697212898
374,auki,-8.7676,160.7034,24.76,88,94,1.5,SB,1697212898
375,trondheim,63.4305,10.3951,9.05,72,100,1.79,NO,1697212869
376,karratha,-20.7377,116.8463,27.7,41,0,2.86,AU,1697212898
377,san patricio,28.017,-97.5169,30.48,67,0,2.5,US,1697212898
378,remedios,22.4947,-79.5458,30.12,69,100,2.41,CU,1697212899
379,niamey,13.5137,2.1098,40.16,12,99,5.66,NE,1697212754
380,rio grande,-32.035,-52.0986,19.06,52,27,4.85,BR,1697212469
381,el jadid,33.2549,-8.506,23.98,65,83,3.88,MA,1697212899
382,beloyarskiy,63.7119,66.6722,2.22,99,100,2.24,RU,1697212899
383,yasinya,48.2794,24.3604,12.15,95,73,1.8,UA,1697212899
384,ataq,14.5377,46.8319,25.5,53,0,3.0,YE,1697212900
385,chernyshevskiy,63.0128,112.4714,-1.89,90,100,1.46,RU,1697212523
386,puerto francisco de orellana,-0.4667,-76.9667,31.03,62,0,1.54,EC,1697212900
387,newman,37.3138,-121.0208,15.69,35,94,1.52,US,1697212712
388,santa marta,11.2408,-74.199,33.03,70,20,3.09,CO,1697212869
389,rodolfo sanchez taboada,31.7167,-116.5667,16.72,77,37,1.08,MX,1697212900
390,quezon,7.7303,125.0989,23.13,96,100,0.27,PH,1697212900
391,carauari,-4.8828,-66.8958,39.24,33,30,0.65,BR,1697212901
392,namibe,-15.1961,12.1522,20.49,72,21,4.06,AO,1697212901
393,san pedro pochutla,15.7333,-96.4667,29.48,62,100,2.01,MX,1697212901
394,nguigmi,14.2495,13.1092,35.8,22,5,2.9,NE,1697212901
395,bintulu,3.1667,113.0333,25.23,100,20,0.51,MY,1697212901
396,burang,30.25,81.1667,4.3,75,62,1.85,CN,1697212902
397,lamu,-2.2717,40.902,26.12,84,18,4.39,KE,1697212902
398,dalton,34.7698,-84.9702,21.27,79,89,1.54,US,1697212854
399,santana,-0.0583,-51.1817,33.1,58,40,5.66,BR,1697212384
400,ploneour-lanvern,47.9,-4.2833,17.18,94,100,8.75,FR,1697212465
401,faya-largeau,17.9257,19.1043,36.63,12,0,5.91,TD,1697212492
402,sikasso,10.9167,-7.0,31.98,53,76,1.39,ML,1697212902
403,zdvinsk,54.7021,78.661,7.27,36,94,7.19,RU,1697212902
404,akrehamn,59.2667,5.1833,11.9,81,75,9.77,NO,1697212903
405,veinticinco de mayo,-35.4323,-60.1727,22.21,20,0,2.24,AR,1697212903
406,grayvoron,50.4767,35.6773,11.52,55,2,2.63,RU,1697212903
407,green river,41.5286,-109.4662,5.55,14,99,0.89,US,1697212809
408,kiunga,-6.1219,141.2906,23.36,99,100,1.12,PG,1697212903
409,nouadhibou,20.931,-17.0347,34.99,17,8,3.09,MR,1697212496
410,homer,59.6425,-151.5483,1.94,87,75,1.54,US,1697212808
411,touros,-5.1989,-35.4608,29.97,62,1,7.19,BR,1697212312
412,pozzallo,36.7305,14.8499,26.36,68,10,2.35,IT,1697212904
413,kayangel,8.0823,134.7173,28.29,78,79,6.27,PW,1697212753
414,sarkand,45.41,79.9186,11.05,92,100,3.9,KZ,1697212904
415,kirksville,40.1948,-92.5833,16.43,96,100,7.72,US,1697212904
416,tarawa,1.419,172.984,28.05,83,75,0.51,KI,1697212904
417,fortuna,40.5982,-124.1573,10.37,99,0,0.0,US,1697212905
418,hovd,48.0056,91.6419,12.02,31,92,2.54,MN,1697212905
419,saint-francois,46.4154,3.9054,28.69,36,0,3.6,FR,1697212494
420,kalmunai,7.4167,81.8167,25.7,86,82,4.98,LK,1697212905
421,pokachi,61.7198,75.3683,2.82,97,100,6.74,RU,1697212905
422,vikarabad,17.3333,77.9,24.45,62,73,2.78,IN,1697212905
423,ulladulla,-35.35,150.4667,10.43,70,15,3.6,AU,1697212692
424,flying fish cove,-10.4217,105.6791,24.82,94,100,3.6,CX,1697212906
425,chonchi,-42.6128,-73.8092,13.4,65,94,1.85,CL,1697212906
426,tidjikja,18.5564,-11.4271,37.62,15,29,3.75,MR,1697212463
427,remire-montjoly,4.9167,-52.2667,33.02,62,75,4.63,GF,1697212906
428,tamanrasset,22.785,5.5228,25.95,22,40,8.75,DZ,1697212906
429,sisimiut,66.9395,-53.6735,2.45,72,100,6.16,GL,1697212907
430,cill airne,52.05,-9.5167,12.03,62,0,5.66,IE,1697212907
431,iskateley,67.6803,53.1512,1.12,76,100,4.02,RU,1697212714
432,calvinia,-31.4707,19.776,19.16,31,15,3.39,ZA,1697212907
433,vila franca do campo,37.7167,-25.4333,22.71,99,100,3.32,PT,1697212907
434,jinghong,21.991,100.7341,20.16,99,93,0.92,CN,1697212907
435,wailua homesteads,22.0669,-159.378,22.24,94,0,3.09,US,1697212693
436,bukama,-9.2,25.85,24.55,73,86,2.36,CD,1697212908
437,sangin,32.0728,64.8359,24.48,24,3,7.81,AF,1697212908
438,basco,20.4487,121.9702,27.82,72,21,5.14,PH,1697212908
439,luderitz,-26.6481,15.1594,18.93,61,0,11.58,NA,1697212714
440,ray,23.6833,85.05,25.43,67,8,1.98,IN,1697212908
441,poxoreo,-15.8372,-54.3892,35.26,37,48,0.95,BR,1697212908
442,mendota,36.7536,-120.3816,18.17,34,100,2.03,US,1697212909
443,santiago del estero,-27.7951,-64.2615,22.88,19,1,3.7,AR,1697212909
444,egilsstadir,65.2653,-14.3948,1.95,75,75,7.72,IS,1697212909
445,port saint john's,-31.6229,29.5448,21.4,57,10,9.68,ZA,1697212490
446,skiathos,39.1623,23.4909,21.65,60,0,1.99,GR,1697212909
447,thief river falls,48.1191,-96.1812,8.96,76,0,6.69,US,1697212909
448,orbetello,42.4408,11.2196,22.13,64,85,2.23,IT,1697212910
449,akcakoca,41.0866,31.1162,16.5,83,0,1.52,TR,1697212910
450,san vicente de canete,-13.0751,-76.3835,22.26,70,14,3.4,PE,1697212910
451,grand baie,-20.0182,57.5802,23.26,66,35,4.05,MU,1697212862
452,yuzhno-kurilsk,44.0306,145.8556,12.99,82,0,2.53,RU,1697212910
453,mwanza,-2.5167,32.9,25.26,63,56,4.78,TZ,1697212911
454,mbaiki,3.8678,17.9892,24.83,81,100,1.36,CF,1697212911
455,lively,46.4334,-81.1498,10.01,79,100,2.32,CA,1697212911
456,wacheng,33.7833,114.5167,17.95,63,25,3.7,CN,1697212911
457,sinop,41.7711,34.8709,14.51,63,2,1.73,TR,1697212831
458,petauke,-14.2426,31.3253,32.25,18,7,0.75,ZM,1697212726
459,richards bay,-28.783,32.0377,20.12,74,2,2.14,ZA,1697212759
460,chinsali,-10.5414,32.0816,29.44,24,87,0.79,ZM,1697212912
461,miandrivazo,-19.5167,45.4667,30.27,43,4,5.11,MG,1697212912
462,nova xavantina,-14.6667,-52.35,38.35,25,43,2.74,BR,1697212528
463,nuuk,64.1835,-51.7216,4.34,75,100,11.32,GL,1697212912
464,mengellang,7.6957,134.6305,26.95,81,78,5.17,PW,1697212912
465,bengkulu,-3.8004,102.2655,23.66,96,98,1.51,ID,1697212912
466,choyr,46.3611,108.3611,7.46,39,0,2.45,MN,1697212912
467,nema,57.5067,50.5011,7.35,78,64,6.62,RU,1697212913
468,wynyard,-41.0,145.7167,12.43,80,100,7.57,AU,1697212913
469,ascension,30.2169,-90.9001,26.16,69,40,0.0,US,1697212516
470,weno,7.4515,151.8468,27.83,78,100,3.88,FM,1697212913
471,saint-philippe,-21.3585,55.7679,23.77,80,45,3.16,RE,1697212913
472,neryungri,56.6709,124.6491,0.69,90,79,1.88,RU,1697212913
473,labrador city,52.9463,-66.9114,7.95,93,100,4.63,CA,1697212809
474,port hedland,-20.3167,118.5667,24.03,53,0,1.54,AU,1697212913
475,oamaru,-45.0784,170.9801,8.54,67,95,2.72,NZ,1697212914
476,puerto san jose,13.9256,-90.8244,28.76,77,87,0.57,GT,1697212914
477,orapa,-21.2833,25.3667,34.79,19,73,3.22,BW,1697212914
478,aljezur,37.3191,-8.8033,22.06,78,100,6.65,PT,1697212827
479,sinazongwe,-17.2614,27.4618,31.76,37,56,1.85,ZM,1697212914
480,hammerfest,70.6634,23.6821,1.25,93,40,1.54,NO,1697212684
481,gamba,-2.65,10.0,25.43,86,100,3.35,GA,1697212462
482,floro,61.5996,5.0328,9.04,87,75,7.72,NO,1697212914
483,grand falls-windsor,48.9332,-55.6649,11.95,95,100,0.89,CA,1697212915
484,porto seguro,-16.4497,-39.0647,30.29,62,40,9.77,BR,1697212915
485,guarapari,-20.6667,-40.4975,26.43,73,97,3.82,BR,1697212915
486,cuyo,10.8525,121.0086,28.44,75,47,2.12,PH,1697212915
487,rio preto da eva,-2.6994,-59.6997,41.86,22,23,1.33,BR,1697212915
488,mutuipe,-13.2286,-39.5047,34.86,30,16,2.19,BR,1697212915
489,trenggalek,-8.05,111.7167,23.37,94,89,0.46,ID,1697212915
490,madridejos,39.4682,-3.532,26.63,22,84,5.4,ES,1697212810
491,sigli,5.3848,95.9609,26.6,85,98,2.36,ID,1697212916
492,kiffa,16.6166,-11.4045,38.73,19,35,2.48,MR,1697212916
493,sanya,18.2431,109.505,26.09,83,0,2.0,CN,1697212714
494,tahe,52.3333,124.7333,6.86,69,35,0.58,CN,1697212916
495,kirakira,-10.4544,161.9205,25.31,87,90,3.29,SB,1697212916
496,lorengau,-2.0226,147.2712,27.36,81,16,2.36,PG,1697212917
497,llallagua,-18.4167,-66.6333,17.35,26,14,3.86,BO,1697212917
498,copala,16.65,-98.9833,28.49,73,21,1.93,MX,1697212917
499,huancavelica,-12.7667,-74.9833,11.27,47,9,4.28,PE,1697212917
500,karystos,38.0133,24.4161,22.55,52,0,0.1,GR,1697212917
501,kindu,-2.95,25.95,28.35,59,41,1.36,CD,1697212917
502,gunjur,13.2019,-16.7339,33.04,62,40,2.57,GM,1697212918
503,inarajan village,13.2736,144.7484,26.54,92,100,4.13,GU,1697212451
504,novodvinsk,64.4165,40.8122,4.32,94,100,6.19,RU,1697212918
505,mumbwa,-14.9783,27.0619,30.74,26,67,2.28,ZM,1697212526
506,zav'yalovo,56.7847,53.3776,8.67,94,59,8.05,RU,1697212918
507,walvis bay,-22.9575,14.5053,15.61,72,35,5.23,NA,1697212333
508,rongelap,11.1635,166.8941,28.15,75,99,3.43,MH,1697212511
509,bonanza,14.0289,-84.591,31.96,58,70,1.69,NI,1697212919
510,yekaterinovka,52.0508,44.3451,7.56,94,59,4.29,RU,1697212919
511,crane,31.3974,-102.3501,22.24,11,0,7.03,US,1697212919
512,mugia,43.1041,-9.2179,19.39,84,19,1.61,ES,1697212919
513,mamuju,-2.6748,118.8885,26.26,83,71,1.65,ID,1697212919
514,zouerate,22.7187,-12.4521,37.64,12,3,2.98,MR,1697212774
515,malango,-2.9627,119.9001,19.36,97,45,0.96,ID,1697212920
516,san matias,-16.3667,-58.4,34.41,32,20,3.31,BO,1697212467
517,dublin,37.7021,-121.9358,18.77,58,0,0.0,US,1697212920
518,itaituba,-4.2761,-55.9836,37.09,49,20,1.64,BR,1697212920
519,posto fiscal rolim de moura,-13.0833,-62.2667,38.51,34,16,1.25,BR,1697212920
520,chiquimulilla,14.0858,-90.3767,28.9,74,84,1.82,GT,1697212921
521,murzuq,25.9155,13.9184,28.56,20,0,2.31,LY,1697212720
522,askoy,60.4092,5.226,10.53,87,75,7.72,NO,1697212921
523,baturaja,-4.1333,104.1667,24.47,68,88,1.26,ID,1697212921
524,autun,46.95,4.3,25.09,32,2,2.11,FR,1697212921
525,mokhsogollokh,61.4681,128.9203,-2.1,67,68,3.22,RU,1697212921
526,hotan,37.0997,79.9269,17.17,16,38,2.45,CN,1697212922
527,el granada,37.5027,-122.4694,18.6,69,20,0.0,US,1697212749
528,altai,46.3722,96.2583,5.96,32,8,1.57,MN,1697212528
529,abepura,-2.6333,140.5833,26.45,78,20,1.54,ID,1697212922
530,pitimbu,-7.4706,-34.8086,30.33,70,29,5.71,BR,1697212923
531,chifeng,42.2683,118.9636,11.35,55,78,2.99,CN,1697212923
532,yuxia,34.0615,108.6291,13.34,61,97,2.47,CN,1697212923
533,naze,28.3667,129.4833,21.51,82,15,2.85,JP,1697212513
534,ifanadiana,-21.3,47.6333,20.92,95,26,1.46,MG,1697212923
535,acapulco de juarez,16.8634,-99.8901,28.52,74,46,1.47,MX,1697212678
536,moree,-29.4667,149.85,12.85,42,0,3.63,AU,1697212923
537,banda aceh,5.5577,95.3222,26.8,82,81,1.7,ID,1697212914
538,nyurba,63.2842,118.3319,-3.27,51,87,1.79,RU,1697212924
539,puerto santa,-8.9906,-78.6456,20.58,79,23,3.74,PE,1697212736
540,lebowakgomo,-24.2,29.5,33.5,18,98,3.17,ZA,1697212924
541,conception bay south,47.4999,-52.9981,14.13,92,100,5.04,CA,1697212924
542,taksimo,56.3444,114.8794,7.62,55,100,1.79,RU,1697212924
543,armacao de buzios,-22.7469,-41.8817,27.03,85,95,7.89,BR,1697212925
544,sampit,-2.5333,112.95,24.83,88,40,1.61,ID,1697212925
545,vigan,17.5747,120.3869,28.85,68,6,2.04,PH,1697212925
546,n'zeto,-7.2312,12.8666,26.11,78,19,4.26,AO,1697212925
547,chul'man,56.8479,124.9104,0.75,88,98,0.89,RU,1697212925
548,puntarenas,9.9763,-84.8384,29.85,73,84,1.28,CR,1697212925
549,mount pearl,47.5166,-52.7813,13.8,94,100,6.69,CA,1697212926
550,esmeraldas,-19.7625,-44.3139,32.63,31,100,2.97,BR,1697212896
551,vernon,50.2581,-119.2691,9.61,93,9,0.51,CA,1697212389
552,pascagoula,30.3658,-88.5561,22.03,77,99,1.71,US,1697212926
553,priladozhskiy,59.85,31.4833,9.3,9,65,3.58,RU,1697212926
554,san andres,12.5847,-81.7006,33.01,66,20,2.06,CO,1697212822
555,ghazni,33.5536,68.4269,15.61,28,62,1.19,AF,1697212926
556,makarska,43.2969,17.0178,23.55,69,12,1.25,HR,1697212927
557,argo,37.6333,22.7333,18.21,46,0,1.0,GR,1697212927
558,malabar,-33.9667,151.25,15.84,59,2,4.63,AU,1697212927
559,dawei,14.0833,98.2,25.33,93,100,1.23,MM,1697212927
560,kataba,13.9833,44.3833,19.09,66,3,2.29,YE,1697212927
561,geneina,13.45,22.45,32.45,22,47,3.38,SD,1697212928
562,impfondo,1.6381,18.0667,26.37,81,96,2.96,CG,1697212928
563,marquelia,16.5833,-98.8167,29.03,72,36,1.75,MX,1697212928
564,donggongon,5.907,116.1015,26.96,83,20,1.54,MY,1697212928
565,mitchell,43.7094,-98.0298,7.63,93,100,10.29,US,1697212928
566,wagar,16.1525,36.2032,35.62,14,0,2.09,SD,1697212929
567,mil'kovo,55.6078,37.7956,10.55,55,6,4.4,RU,1697212929
568,deir ez-zor,35.3359,40.1408,28.17,28,0,3.4,SY,1697212929
569,almeria,37.1667,-2.3333,28.02,36,4,3.08,ES,1697212929
570,tsagan aman,47.5639,46.7218,13.85,58,100,3.02,RU,1697212929
571,lazaro cardenas,17.9583,-102.2,27.63,76,17,0.84,MX,1697212930
572,city of balikpapan,-1.242,116.8942,28.97,79,40,1.03,ID,1697212930
573,ketchikan,55.3422,-131.6461,8.99,85,100,1.77,US,1697212930
574,lesneven,48.5723,-4.3213,17.25,94,100,12.86,FR,1697212930
575,tateyama,34.9833,139.8667,18.1,61,60,2.8,JP,1697212930
576,manokwari,-0.8667,134.0833,25.71,85,59,1.8,ID,1697212931
577,sola,-13.8833,167.55,26.0,80,100,7.94,VU,1697212931
578,khanty-mansiysk,61.0042,69.0019,6.06,87,40,6.0,RU,1697212931
579,riyadh,24.6877,46.7219,34.08,12,0,2.92,SA,1697212767
580,page,36.9147,-111.4558,12.84,38,24,1.34,US,1697212932
581,muli,2.9167,73.5667,27.81,71,65,3.95,MV,1697212932
582,borogontsy,62.6683,131.1683,-3.17,71,100,4.02,RU,1697212932
583,puerto armuelles,8.2833,-82.8667,29.99,74,77,2.24,PA,1697212932
